,transcription_factor,auROC,auPRC,iters_tested,iters_train_valid,iters_trained,min_delta,patience,train_time,valid_losses,Unnamed: 0,auPRC_bestmodel,auPRC_earlystop,auROC_bestmodel,auROC_earlystop,iters_trained_bestmodel,iters_trained_max,iters_trained_total,validation_freq,valid_chr,path_name
960,FOXK2,,,10000.0,5000.0,,0.0,5.0,18849.764963279482,"[<tf.Tensor: shape=(), dtype=float32, numpy=46.1625>, <tf.Tensor: shape=(), dtype=float32, numpy=9.588668>, <tf.Tensor: shape=(), dtype=float32, numpy=6.890317>, <tf.Tensor: shape=(), dtype=float32, numpy=5.711794>, <tf.Tensor: shape=(), dtype=float32, numpy=5.2894263>, <tf.Tensor: shape=(), dtype=float32, numpy=5.070147>, <tf.Tensor: shape=(), dtype=float32, numpy=5.11201>, <tf.Tensor: shape=(), dtype=float32, numpy=4.9473915>, <tf.Tensor: shape=(), dtype=float32, numpy=4.9968657>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8476195>, <tf.Tensor: shape=(), dtype=float32, numpy=4.855993>, <tf.Tensor: shape=(), dtype=float32, numpy=4.71849>, <tf.Tensor: shape=(), dtype=float32, numpy=4.701615>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6641774>, <tf.Tensor: shape=(), dtype=float32, numpy=4.7201314>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6881094>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6647468>, <tf.Tensor: shape=(), dtype=float32, numpy=4.633181>, <tf.Tensor: shape=(), dtype=float32, numpy=4.70628>, <tf.Tensor: shape=(), dtype=float32, numpy=4.712544>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6431766>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6781573>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6056643>, <tf.Tensor: shape=(), dtype=float32, numpy=4.576533>, <tf.Tensor: shape=(), dtype=float32, numpy=4.7685623>]",0.0,0.3884564176557761,0.2679545866206273,0.9975840231018857,0.9974267701676888,4600.0,5000.0,5000.0,200.0,chr1,FOXK2_early_stop_5000_train_5000_5_0_02Aug2020_0802_5000.csv
961,FOXK2,,,10000.0,5000.0,,0.001,4.0,19305.534530094825,"[<tf.Tensor: shape=(), dtype=float32, numpy=42.288555>, <tf.Tensor: shape=(), dtype=float32, numpy=9.64123>, <tf.Tensor: shape=(), dtype=float32, numpy=7.097679>, <tf.Tensor: shape=(), dtype=float32, numpy=5.7387643>, <tf.Tensor: shape=(), dtype=float32, numpy=5.3901896>, <tf.Tensor: shape=(), dtype=float32, numpy=5.0957>, <tf.Tensor: shape=(), dtype=float32, numpy=5.0655646>, <tf.Tensor: shape=(), dtype=float32, numpy=4.995786>, <tf.Tensor: shape=(), dtype=float32, numpy=4.9986897>, <tf.Tensor: shape=(), dtype=float32, numpy=4.9395447>, <tf.Tensor: shape=(), dtype=float32, numpy=4.9276805>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8048162>, <tf.Tensor: shape=(), dtype=float32, numpy=4.7240367>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6775246>, <tf.Tensor: shape=(), dtype=float32, numpy=4.7042446>, <tf.Tensor: shape=(), dtype=float32, numpy=4.762281>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6727552>, <tf.Tensor: shape=(), dtype=float32, numpy=4.658809>, <tf.Tensor: shape=(), dtype=float32, numpy=4.773482>, <tf.Tensor: shape=(), dtype=float32, numpy=4.813644>, <tf.Tensor: shape=(), dtype=float32, numpy=4.621247>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6541743>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6371694>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5976057>, <tf.Tensor: shape=(), dtype=float32, numpy=4.689348>]",0.0,0.39318034906270205,0.2909483373769088,0.9976697974296294,0.9979414161341512,4600.0,5000.0,5000.0,200.0,chr1,FOXK2_early_stop_5000_train_5000_4_3_02Aug2020_0802_5000.csv
962,FOXK2,,,10000.0,5000.0,,0.0,4.0,18655.31465285644,"[<tf.Tensor: shape=(), dtype=float32, numpy=45.07051>, <tf.Tensor: shape=(), dtype=float32, numpy=9.6659355>, <tf.Tensor: shape=(), dtype=float32, numpy=6.8903155>, <tf.Tensor: shape=(), dtype=float32, numpy=5.5208516>, <tf.Tensor: shape=(), dtype=float32, numpy=5.2006207>, <tf.Tensor: shape=(), dtype=float32, numpy=4.935124>, <tf.Tensor: shape=(), dtype=float32, numpy=4.926683>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8405867>, <tf.Tensor: shape=(), dtype=float32, numpy=4.855814>, <tf.Tensor: shape=(), dtype=float32, numpy=4.749023>, <tf.Tensor: shape=(), dtype=float32, numpy=4.7460375>, <tf.Tensor: shape=(), dtype=float32, numpy=4.654603>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6183248>, <tf.Tensor: shape=(), dtype=float32, numpy=4.536051>, <tf.Tensor: shape=(), dtype=float32, numpy=4.597697>, <tf.Tensor: shape=(), dtype=float32, numpy=4.531415>, <tf.Tensor: shape=(), dtype=float32, numpy=4.493161>, <tf.Tensor: shape=(), dtype=float32, numpy=4.50583>, <tf.Tensor: shape=(), dtype=float32, numpy=4.663071>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5716076>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4388795>, <tf.Tensor: shape=(), dtype=float32, numpy=4.50554>, <tf.Tensor: shape=(), dtype=float32, numpy=4.45264>, <tf.Tensor: shape=(), dtype=float32, numpy=4.3979263>, <tf.Tensor: shape=(), dtype=float32, numpy=4.668962>]",0.0,0.4487825433203584,0.3055726130260292,0.9985561321496476,0.9982273305599634,4600.0,5000.0,5000.0,200.0,chr1,FOXK2_early_stop_5000_train_5000_sample_4_0_1_12Aug2020_1224_5000.csv
963,FOXK2,,,10000.0,5000.0,,0.0,4.0,19354.001295746304,"[<tf.Tensor: shape=(), dtype=float32, numpy=41.649757>, <tf.Tensor: shape=(), dtype=float32, numpy=9.735148>, <tf.Tensor: shape=(), dtype=float32, numpy=6.8677287>, <tf.Tensor: shape=(), dtype=float32, numpy=5.6326656>, <tf.Tensor: shape=(), dtype=float32, numpy=5.206128>, <tf.Tensor: shape=(), dtype=float32, numpy=4.946504>, <tf.Tensor: shape=(), dtype=float32, numpy=4.919329>, <tf.Tensor: shape=(), dtype=float32, numpy=4.833923>, <tf.Tensor: shape=(), dtype=float32, numpy=4.803384>, <tf.Tensor: shape=(), dtype=float32, numpy=4.721507>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6708975>, <tf.Tensor: shape=(), dtype=float32, numpy=4.552759>, <tf.Tensor: shape=(), dtype=float32, numpy=4.527957>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5354743>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4926085>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5208526>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4535594>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4714727>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5868807>, <tf.Tensor: shape=(), dtype=float32, numpy=4.732194>, <tf.Tensor: shape=(), dtype=float32, numpy=4.3942146>, <tf.Tensor: shape=(), dtype=float32, numpy=4.513946>, <tf.Tensor: shape=(), dtype=float32, numpy=4.438171>, <tf.Tensor: shape=(), dtype=float32, numpy=4.403639>, <tf.Tensor: shape=(), dtype=float32, numpy=4.533327>]",0.0,0.2567593718005325,0.2891124514321858,0.9968120541521922,0.9975125444954324,4000.0,5000.0,4800.0,200.0,chr1,FOXK2_early_stop_5000_train_5000_sample_4_0_0_12Aug2020_1224_5000.csv
964,FOXK2,,,10000.0,5000.0,,0.0,4.0,18888.4395519672,"[<tf.Tensor: shape=(), dtype=float32, numpy=43.858536>, <tf.Tensor: shape=(), dtype=float32, numpy=9.601497>, <tf.Tensor: shape=(), dtype=float32, numpy=6.88713>, <tf.Tensor: shape=(), dtype=float32, numpy=5.5620036>, <tf.Tensor: shape=(), dtype=float32, numpy=5.104396>, <tf.Tensor: shape=(), dtype=float32, numpy=4.9382186>, <tf.Tensor: shape=(), dtype=float32, numpy=4.90993>, <tf.Tensor: shape=(), dtype=float32, numpy=4.823779>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8166256>, <tf.Tensor: shape=(), dtype=float32, numpy=4.714489>, <tf.Tensor: shape=(), dtype=float32, numpy=4.815968>, <tf.Tensor: shape=(), dtype=float32, numpy=4.60209>, <tf.Tensor: shape=(), dtype=float32, numpy=4.585113>, <tf.Tensor: shape=(), dtype=float32, numpy=4.532232>, <tf.Tensor: shape=(), dtype=float32, numpy=4.572969>, <tf.Tensor: shape=(), dtype=float32, numpy=4.579341>, <tf.Tensor: shape=(), dtype=float32, numpy=4.549846>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5142283>, <tf.Tensor: shape=(), dtype=float32, numpy=4.678591>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6341295>, <tf.Tensor: shape=(), dtype=float32, numpy=4.474737>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5261993>, <tf.Tensor: shape=(), dtype=float32, numpy=4.500114>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5261154>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6128273>]",0.0,0.2953796203796204,0.4485843658257452,0.9971980386270388,0.998656202198682,4000.0,5000.0,4800.0,200.0,chr1,FOXK2_early_stop_5000_train_5000_sample_4_0_2_12Aug2020_1224_5000.csv
965,FOXK2,,,10000.0,5000.0,,0.0,4.0,18763.734808696434,"[<tf.Tensor: shape=(), dtype=float32, numpy=44.89211>, <tf.Tensor: shape=(), dtype=float32, numpy=9.459585>, <tf.Tensor: shape=(), dtype=float32, numpy=6.668178>, <tf.Tensor: shape=(), dtype=float32, numpy=5.441863>, <tf.Tensor: shape=(), dtype=float32, numpy=5.137452>, <tf.Tensor: shape=(), dtype=float32, numpy=4.9713774>, <tf.Tensor: shape=(), dtype=float32, numpy=5.0269556>, <tf.Tensor: shape=(), dtype=float32, numpy=4.877993>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8687296>, <tf.Tensor: shape=(), dtype=float32, numpy=4.7606807>, <tf.Tensor: shape=(), dtype=float32, numpy=4.741918>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6280475>, <tf.Tensor: shape=(), dtype=float32, numpy=4.575936>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5073705>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5307546>, <tf.Tensor: shape=(), dtype=float32, numpy=4.527582>, <tf.Tensor: shape=(), dtype=float32, numpy=4.505153>, <tf.Tensor: shape=(), dtype=float32, numpy=4.47437>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6143007>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5418525>, <tf.Tensor: shape=(), dtype=float32, numpy=4.436434>, <tf.Tensor: shape=(), dtype=float32, numpy=4.467795>, <tf.Tensor: shape=(), dtype=float32, numpy=4.442653>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4032903>, <tf.Tensor: shape=(), dtype=float32, numpy=4.537134>]",0.0,0.4052094451971476,0.28436437672890874,0.9979843032980228,0.9977984589212447,4600.0,5000.0,5000.0,200.0,chr1,FOXK2_early_stop_5000_train_5000_sample_4_0_3_12Aug2020_1224_5000.csv
966,FOXK2,,,10000.0,5000.0,,0.0,4.0,22609.516432045955,"[<tf.Tensor: shape=(), dtype=float32, numpy=48.89839>, <tf.Tensor: shape=(), dtype=float32, numpy=10.101714>, <tf.Tensor: shape=(), dtype=float32, numpy=7.598978>, <tf.Tensor: shape=(), dtype=float32, numpy=5.908756>, <tf.Tensor: shape=(), dtype=float32, numpy=5.2178726>, <tf.Tensor: shape=(), dtype=float32, numpy=4.998618>, <tf.Tensor: shape=(), dtype=float32, numpy=4.9451437>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8652225>, <tf.Tensor: shape=(), dtype=float32, numpy=4.819264>, <tf.Tensor: shape=(), dtype=float32, numpy=4.7217655>, <tf.Tensor: shape=(), dtype=float32, numpy=4.759582>, <tf.Tensor: shape=(), dtype=float32, numpy=4.63544>, <tf.Tensor: shape=(), dtype=float32, numpy=4.606471>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5226045>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5566287>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5378094>, <tf.Tensor: shape=(), dtype=float32, numpy=4.544503>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4951377>, <tf.Tensor: shape=(), dtype=float32, numpy=4.634827>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5688024>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4554157>, <tf.Tensor: shape=(), dtype=float32, numpy=4.510972>, <tf.Tensor: shape=(), dtype=float32, numpy=4.539354>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4173326>, <tf.Tensor: shape=(), dtype=float32, numpy=4.59026>]",0.0,0.4174231854904124,0.3338280766852195,0.9983559920515791,0.9984417663793226,4600.0,5000.0,5000.0,200.0,chr1,FOXK2_early_stop_5000_train_5000_sample_4_0_4_12Aug2020_1224_5000.csv
967,FOXA1,,,10000.0,1000.0,,0.001,4.0,3966.560775164515,"[<tf.Tensor: shape=(), dtype=float32, numpy=44.55424>, <tf.Tensor: shape=(), dtype=float32, numpy=8.873705>, <tf.Tensor: shape=(), dtype=float32, numpy=4.931241>, <tf.Tensor: shape=(), dtype=float32, numpy=4.31928>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0986047>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9733868>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8672006>, <tf.Tensor: shape=(), dtype=float32, numpy=3.674313>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5715556>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4305277>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4133584>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3239076>, <tf.Tensor: shape=(), dtype=float32, numpy=3.305957>, <tf.Tensor: shape=(), dtype=float32, numpy=3.167582>, <tf.Tensor: shape=(), dtype=float32, numpy=3.0298584>, <tf.Tensor: shape=(), dtype=float32, numpy=3.0827353>, <tf.Tensor: shape=(), dtype=float32, numpy=3.0469043>, <tf.Tensor: shape=(), dtype=float32, numpy=3.029886>, <tf.Tensor: shape=(), dtype=float32, numpy=2.9544592>, <tf.Tensor: shape=(), dtype=float32, numpy=2.8955321>, <tf.Tensor: shape=(), dtype=float32, numpy=2.859648>, <tf.Tensor: shape=(), dtype=float32, numpy=2.8739834>, <tf.Tensor: shape=(), dtype=float32, numpy=2.9180975>, <tf.Tensor: shape=(), dtype=float32, numpy=2.8881404>, <tf.Tensor: shape=(), dtype=float32, numpy=2.8483481>]",0.0,0.69842674040364,0.7111542028512619,0.9978274243910225,0.9977141621554833,4800.0,5000.0,5000.0,200.0,chr1,FOXA1_early_stop_5000_train_1000_4_3_02Aug2020_0802_1000.csv
968,FOXA1,,,10000.0,1000.0,,0.0,4.0,4057.324505747296,"[<tf.Tensor: shape=(), dtype=float32, numpy=45.137444>, <tf.Tensor: shape=(), dtype=float32, numpy=9.823324>, <tf.Tensor: shape=(), dtype=float32, numpy=5.518286>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5355496>, <tf.Tensor: shape=(), dtype=float32, numpy=4.091989>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9147377>, <tf.Tensor: shape=(), dtype=float32, numpy=3.809848>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6819649>, <tf.Tensor: shape=(), dtype=float32, numpy=3.578966>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4816587>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3983538>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3731887>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2636812>, <tf.Tensor: shape=(), dtype=float32, numpy=3.1680915>, <tf.Tensor: shape=(), dtype=float32, numpy=3.0856152>, <tf.Tensor: shape=(), dtype=float32, numpy=3.0844004>, <tf.Tensor: shape=(), dtype=float32, numpy=3.0264268>, <tf.Tensor: shape=(), dtype=float32, numpy=3.0765307>, <tf.Tensor: shape=(), dtype=float32, numpy=2.9282672>, <tf.Tensor: shape=(), dtype=float32, numpy=2.913556>, <tf.Tensor: shape=(), dtype=float32, numpy=2.8942022>, <tf.Tensor: shape=(), dtype=float32, numpy=2.8938155>, <tf.Tensor: shape=(), dtype=float32, numpy=2.9208994>, <tf.Tensor: shape=(), dtype=float32, numpy=2.8778498>, <tf.Tensor: shape=(), dtype=float32, numpy=3.0210636>]",0.0,0.6977570696124414,0.7191819467265957,0.9976781241714482,0.9978917779339423,4600.0,5000.0,5000.0,200.0,chr1,FOXA1_early_stop_5000_train_1000_4_0_02Aug2020_0802_1000.csv
969,FOXA1,,,10000.0,1000.0,,0.0,5.0,3944.139253596775,"[<tf.Tensor: shape=(), dtype=float32, numpy=47.36359>, <tf.Tensor: shape=(), dtype=float32, numpy=9.122925>, <tf.Tensor: shape=(), dtype=float32, numpy=5.5070643>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5119433>, <tf.Tensor: shape=(), dtype=float32, numpy=4.163106>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9617662>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8318818>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6346216>, <tf.Tensor: shape=(), dtype=float32, numpy=3.486154>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3816626>, <tf.Tensor: shape=(), dtype=float32, numpy=3.385817>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3321557>, <tf.Tensor: shape=(), dtype=float32, numpy=3.296395>, <tf.Tensor: shape=(), dtype=float32, numpy=3.1284678>, <tf.Tensor: shape=(), dtype=float32, numpy=3.1481152>, <tf.Tensor: shape=(), dtype=float32, numpy=3.1086988>, <tf.Tensor: shape=(), dtype=float32, numpy=2.9955854>, <tf.Tensor: shape=(), dtype=float32, numpy=3.036702>, <tf.Tensor: shape=(), dtype=float32, numpy=2.9547877>, <tf.Tensor: shape=(), dtype=float32, numpy=2.9394205>, <tf.Tensor: shape=(), dtype=float32, numpy=2.877458>, <tf.Tensor: shape=(), dtype=float32, numpy=2.8532362>, <tf.Tensor: shape=(), dtype=float32, numpy=2.9087317>, <tf.Tensor: shape=(), dtype=float32, numpy=2.8222988>, <tf.Tensor: shape=(), dtype=float32, numpy=2.8231034>]",0.0,0.7063098541138246,0.7198406095217594,0.9977244587223506,0.9978737589419248,4600.0,5000.0,5000.0,200.0,chr1,FOXA1_early_stop_5000_train_1000_5_0_02Aug2020_0802_1000.csv
970,FOXA1,,,10000.0,1000.0,,0.001,5.0,4009.3848412903026,"[<tf.Tensor: shape=(), dtype=float32, numpy=45.112976>, <tf.Tensor: shape=(), dtype=float32, numpy=8.880018>, <tf.Tensor: shape=(), dtype=float32, numpy=5.2445345>, <tf.Tensor: shape=(), dtype=float32, numpy=4.412277>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0576344>, <tf.Tensor: shape=(), dtype=float32, numpy=3.809187>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6762917>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5645852>, <tf.Tensor: shape=(), dtype=float32, numpy=3.3751738>, <tf.Tensor: shape=(), dtype=float32, numpy=3.291429>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2795482>, <tf.Tensor: shape=(), dtype=float32, numpy=3.253055>, <tf.Tensor: shape=(), dtype=float32, numpy=3.2561622>, <tf.Tensor: shape=(), dtype=float32, numpy=3.069369>, <tf.Tensor: shape=(), dtype=float32, numpy=3.0820422>, <tf.Tensor: shape=(), dtype=float32, numpy=3.1501908>, <tf.Tensor: shape=(), dtype=float32, numpy=2.9540098>, <tf.Tensor: shape=(), dtype=float32, numpy=2.9448326>, <tf.Tensor: shape=(), dtype=float32, numpy=2.9202018>, <tf.Tensor: shape=(), dtype=float32, numpy=2.8664956>, <tf.Tensor: shape=(), dtype=float32, numpy=2.8172197>, <tf.Tensor: shape=(), dtype=float32, numpy=2.8279493>, <tf.Tensor: shape=(), dtype=float32, numpy=2.8042614>, <tf.Tensor: shape=(), dtype=float32, numpy=2.8132803>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7928705>]",0.0,0.7058327163934971,0.7176720030628078,0.9977218845806336,0.997755348422952,4800.0,5000.0,5000.0,200.0,chr1,FOXA1_early_stop_5000_train_1000_5_3_02Aug2020_0802_1000.csv
971,FOXA1,,,10000.0,5000.0,,0.0,4.0,16891.726092210043,"[<tf.Tensor: shape=(), dtype=float32, numpy=43.941742>, <tf.Tensor: shape=(), dtype=float32, numpy=9.272468>, <tf.Tensor: shape=(), dtype=float32, numpy=5.7108984>, <tf.Tensor: shape=(), dtype=float32, numpy=4.934171>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6505494>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5043416>, <tf.Tensor: shape=(), dtype=float32, numpy=4.399619>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2317696>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0984097>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9821124>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9425125>, <tf.Tensor: shape=(), dtype=float32, numpy=3.90634>, <tf.Tensor: shape=(), dtype=float32, numpy=3.834171>, <tf.Tensor: shape=(), dtype=float32, numpy=3.738864>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6713095>, <tf.Tensor: shape=(), dtype=float32, numpy=3.682207>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6296191>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6499367>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5449157>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5170507>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5370634>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5015523>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5168977>, <tf.Tensor: shape=(), dtype=float32, numpy=3.53927>, <tf.Tensor: shape=(), dtype=float32, numpy=3.44787>]",0.0,0.7153569688986964,0.7197551252326162,0.99790979692596,0.9979123710676768,4800.0,5000.0,5000.0,200.0,chr1,FOXA1_early_stop_5000_train_5000_4_0_02Aug2020_0802_5000.csv
972,FOXA1,,,10000.0,5000.0,,0.001,5.0,16262.129127861932,"[<tf.Tensor: shape=(), dtype=float32, numpy=46.52855>, <tf.Tensor: shape=(), dtype=float32, numpy=9.56105>, <tf.Tensor: shape=(), dtype=float32, numpy=5.7338347>, <tf.Tensor: shape=(), dtype=float32, numpy=4.999059>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6772532>, <tf.Tensor: shape=(), dtype=float32, numpy=4.518935>, <tf.Tensor: shape=(), dtype=float32, numpy=4.421781>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2965665>, <tf.Tensor: shape=(), dtype=float32, numpy=4.164561>, <tf.Tensor: shape=(), dtype=float32, numpy=4.014564>, <tf.Tensor: shape=(), dtype=float32, numpy=3.993668>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9527824>, <tf.Tensor: shape=(), dtype=float32, numpy=3.874868>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8314614>, <tf.Tensor: shape=(), dtype=float32, numpy=3.686751>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8108487>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6876063>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5946426>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5864098>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5690491>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6681743>, <tf.Tensor: shape=(), dtype=float32, numpy=3.529286>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6273336>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4534788>, <tf.Tensor: shape=(), dtype=float32, numpy=3.507625>]",0.0,0.7118945299881925,0.7216310105722361,0.9978351468161728,0.9979123710676768,4600.0,5000.0,5000.0,200.0,chr1,FOXA1_early_stop_5000_train_5000_5_3_02Aug2020_0802_5000.csv
973,FOXA1,,,10000.0,5000.0,,0.0,5.0,16587.03975199815,"[<tf.Tensor: shape=(), dtype=float32, numpy=44.203957>, <tf.Tensor: shape=(), dtype=float32, numpy=9.839853>, <tf.Tensor: shape=(), dtype=float32, numpy=5.896293>, <tf.Tensor: shape=(), dtype=float32, numpy=4.9599013>, <tf.Tensor: shape=(), dtype=float32, numpy=4.654828>, <tf.Tensor: shape=(), dtype=float32, numpy=4.497478>, <tf.Tensor: shape=(), dtype=float32, numpy=4.409867>, <tf.Tensor: shape=(), dtype=float32, numpy=4.227739>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1335874>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0157146>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9917378>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9535618>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8506956>, <tf.Tensor: shape=(), dtype=float32, numpy=3.907483>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6976829>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6719735>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6472313>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6007204>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5974379>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5767093>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5178595>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6335328>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7196398>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4635289>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4892743>]",0.0,0.7014251487243706,0.7038859855945236,0.9976446603291298,0.9976884207383152,4600.0,5000.0,5000.0,200.0,chr1,FOXA1_early_stop_5000_train_5000_5_0_02Aug2020_0802_5000.csv
